SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,FPD,pedido_id
319,3,459,99,79,2494.0,378,381,223.0,2170.2,12.0,2.0,10.0,11.0,0,180.85,1,7,245.42857142857144,1.2375,2,4,4,148,3432,23802,368,1305,0,0,74,14382,0,609449
894,3,893,99,100,3238.0,906,876,829.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,538.7142857142857,0.9801980198019802,0,0,4,152,4185,82296,1687,469,0,1,68,18331,0,615913
187,2,437,99,0,3238.0,419,520,777.0,4314.48,12.0,2.0,10.0,11.0,0,359.54,1,7,237.7142857142857,99.0,0,4,6,126,3337,46553,1871,1366,0,1,93,3140,1,614031
634,2,906,99,100,3238.0,790,763,827.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,470.57142857142856,0.9801980198019802,0,0,4,152,4136,83919,1687,469,0,1,73,14901,0,615477
606,3,687,99,79,1518.0,546,485,477.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,8,502.875,1.2375,-1,1,4,81,1025,32809,2758,210,0,3,68,18326,0,614583
711,1,684,99,100,2444.0,689,857,316.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,448.7142857142857,0.9801980198019802,-1,0,4,104,2206,39165,1687,469,0,3,86,6488,0,616042
418,3,575,99,998,2444.0,546,575,337.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,459.1428571428572,0.0990990990990991,-1,0,4,152,128,81389,1687,469,0,3,85,7064,0,615882
532,1,538,99,96,2444.0,575,600,571.0,3231.81,9.0,2.0,10.0,11.0,0,359.09,1,7,348.7142857142857,1.0206185567010309,-1,4,4,123,834,56412,1723,182,0,3,69,17658,0,603350
350,1,430,99,65,2494.0,360,380,87.0,2299.77,9.0,2.0,10.0,11.0,0,255.53,1,7,240.7142857142857,1.5,2,4,6,104,3797,37650,1506,1346,0,0,53,28186,0,611776
819,3,757,99,100,2444.0,816,842,366.0,3595.8,12.0,2.0,10.0,11.0,0,299.65000000000003,1,7,490.8571428571428,0.9801980198019802,-1,4,6,174,3871,17324,1502,1346,0,3,47,29563,0,611387
35,1,348,99,10,2494.0,221,98,123.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,7,116.0,9.0,2,1,4,90,4397,64055,2758,210,0,0,65,20605,0,613016
186,3,284,99,0,2444.0,217,172,320.0,1324.8,12.0,2.0,10.0,11.0,0,110.4,1,7,137.28571428571428,99.0,-1,3,4,107,454,68995,863,1586,0,3,54,27235,0,616074
113,3,249,99,50,2444.0,316,350,310.0,2988.0,12.0,2.0,10.0,11.0,0,249.0,1,7,168.57142857142858,1.9411764705882355,-1,0,4,172,2047,78306,166,485,0,3,65,20504,0,614418
201,1,380,99,0,2494.0,297,234,26.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,173.14285714285714,99.0,2,0,4,104,2405,36946,1687,469,0,0,60,23821,1,615515
677,1,757,99,100,2444.0,823,829,641.0,693.36,9.0,2.0,10.0,11.0,0,77.04,1,7,469.4285714285714,0.9801980198019802,-1,4,3,67,945,52080,3479,124,0,3,86,6555,0,607202
384,2,494,99,57,2494.0,421,463,2.0,1315.21,10.0,2.0,10.0,11.0,0,131.52100000000002,1,7,274.2857142857143,1.706896551724138,2,1,4,172,1422,74998,1863,1457,0,0,56,26444,0,615500
238,5,397,99,999,3238.0,442,448,803.0,2644.23,3.0,2.0,10.0,11.0,0,881.41,1,7,375.4285714285714,0.099,0,4,4,150,107,65597,3383,1014,0,1,75,13594,0,616150
473,3,546,99,82,2444.0,514,521,437.0,1440.0,12.0,2.0,10.0,11.0,0,120.0,1,7,319.7142857142857,1.1927710843373494,-1,2,4,174,4031,7982,332,403,0,3,72,16016,0,616175
428,3,416,99,39,2444.0,383,358,365.0,1608.75,9.0,2.0,10.0,11.0,0,178.75,1,7,246.57142857142856,2.475,-1,8,4,174,1890,6521,3061,104,0,3,61,23069,0,615873
217,2,126,99,999,2444.0,302,310,449.0,3595.8,12.0,2.0,10.0,11.0,0,299.65000000000003,1,7,293.57142857142856,0.099,-1,4,6,174,4031,2160,1502,1346,0,3,64,21263,0,612835
545,1,613,99,100,2288.0,417,445,44.0,4294.07,24.0,2.0,10.0,11.0,0,178.91958333333332,1,8,563.5,0.9801980198019802,2,4,6,174,3957,12477,1502,1346,0,0,58,25275,0,609960
326,3,415,99,78,2444.0,370,455,415.0,922.59,9.0,2.0,10.0,11.0,0,102.51,1,7,249.42857142857144,1.2531645569620251,-1,4,4,148,3910,27680,20,1293,0,3,74,14077,0,608903
232,1,459,99,68,2494.0,378,431,118.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,238.28571428571428,1.434782608695652,2,0,4,104,2562,41551,1687,469,0,0,75,13850,0,615800
608,2,717,99,100,2494.0,618,648,87.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,7,398.8571428571428,0.9801980198019802,2,1,4,174,4031,7800,2758,210,0,0,60,23779,0,614555
352,5,488,99,92,2494.0,472,575,177.0,1076.16,12.0,2.0,10.0,11.0,0,89.68,1,7,297.57142857142856,1.064516129032258,2,4,4,108,3835,68141,775,64,0,0,75,13365,0,616157
819,2,836,99,100,3238.0,902,876,692.0,2396.04,12.0,2.0,10.0,11.0,0,199.67,1,7,519.1428571428571,0.9801980198019802,0,4,6,126,3337,46255,1535,641,0,1,71,16411,0,614001
390,1,336,99,90,2494.0,400,435,154.0,1617.03,9.0,2.0,10.0,11.0,0,179.67,1,7,250.1428571428572,1.0879120879120878,2,4,4,59,1837,44574,702,1076,0,0,66,19699,0,597856
426,3,600,99,100,2494.0,504,569,158.0,1076.16,12.0,2.0,10.0,11.0,0,89.68,1,7,328.7142857142857,0.9801980198019802,2,4,4,126,908,47859,775,64,0,0,60,23743,1,615307
406,1,383,99,98,2494.0,387,455,118.0,2988.0,12.0,2.0,10.0,11.0,0,249.0,1,7,261.2857142857143,1.0,2,0,4,148,3432,23814,166,485,0,0,73,14782,0,608080
183,1,466,99,90,2494.0,183,451,223.0,2156.59,12.0,2.0,10.0,11.0,0,179.71583333333334,1,7,210.42857142857144,1.0879120879120878,2,4,4,172,500,77381,1210,1305,0,0,67,18821,0,567723
606,1,741,99,100,4070.0,738,750,224.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,8,888.125,0.9801980198019802,2,0,4,174,1924,8626,1687,469,0,0,88,5686,0,616236
378,10,466,99,998,2494.0,489,575,224.0,1316.16,12.0,2.0,10.0,11.0,0,109.68,1,7,430.7142857142857,0.0990990990990991,2,4,4,148,3975,28333,305,240,0,0,89,4925,0,616167
399,1,209,99,0,2444.0,367,390,646.0,1874.58,6.0,2.0,10.0,11.0,0,312.43,1,7,209.28571428571428,99.0,-1,4,4,67,2227,52586,1623,57,0,3,73,15227,0,615530
600,6,600,2,100,2444.0,600,600,350.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,7,358.2857142857143,0.0198019801980198,-1,1,4,90,1533,63069,2758,210,0,3,78,11988,0,616206
521,3,394,99,93,2253.0,384,414,532.0,2755.92,12.0,2.0,10.0,11.0,0,229.66,1,8,520.125,1.053191489361702,-1,4,4,67,1438,51204,1320,1447,0,3,60,23478,0,616245
378,1,465,99,100,3238.0,429,409,787.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,268.7142857142857,0.9801980198019802,0,0,4,174,1725,11791,1687,469,0,1,73,14804,0,615410
483,3,532,99,100,2444.0,564,600,308.0,4089.96,18.0,2.0,10.0,11.0,0,227.22,1,7,340.1428571428572,0.9801980198019802,-1,4,4,75,580,60783,889,629,0,3,90,4613,0,614968
461,5,469,99,100,2444.0,476,443,301.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,293.2857142857143,0.9801980198019802,-1,0,4,90,2046,64909,1687,469,0,3,74,14423,0,615248
705,7,774,99,100,3238.0,695,617,847.0,949.08,12.0,2.0,10.0,11.0,0,79.09,1,7,428.1428571428572,0.9801980198019802,0,0,3,129,1032,71605,917,1044,0,1,70,17212,0,616291
552,9,600,99,87,2494.0,575,554,155.0,1200.83,11.0,2.0,10.0,11.0,0,109.16636363636364,1,7,353.7142857142857,1.125,2,1,4,174,1758,16079,2758,210,0,0,66,19695,0,611972
600,1,600,99,68,2494.0,600,600,230.0,2496.47,12.0,2.0,10.0,11.0,0,208.03916666666663,1,7,366.8571428571428,1.434782608695652,2,0,4,104,1080,35286,1687,469,0,0,68,18598,0,615236
148,2,485,99,19,2494.0,381,432,135.0,718.68,12.0,2.0,10.0,11.0,0,59.88999999999999,1,7,223.7142857142857,4.95,2,1,4,90,1533,62717,122,1176,0,0,66,19531,1,616314
606,4,665,2,90,2494.0,615,578,181.0,2291.64,6.0,2.0,10.0,11.0,0,381.94,1,7,365.7142857142857,0.0219780219780219,2,0,4,152,825,80222,1687,469,0,0,77,12386,0,615190
90,1,380,99,60,2494.0,198,71,61.0,3595.8,12.0,2.0,10.0,11.0,0,299.65000000000003,1,7,128.42857142857142,1.6229508196721312,2,4,6,174,2465,9523,1502,1346,0,0,54,27340,0,616306
454,5,457,99,81,2494.0,438,480,296.0,2080.08,9.0,2.0,10.0,11.0,0,231.12,1,7,287.7142857142857,1.2073170731707317,2,4,4,75,580,60256,368,1305,0,0,77,12422,0,609376
252,1,466,99,0,2494.0,386,402,201.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,7,229.42857142857144,99.0,2,1,4,148,3432,23838,2758,210,0,0,71,16747,1,613880
397,3,412,99,57,2494.0,400,403,218.0,1154.07,9.0,2.0,10.0,11.0,0,128.23,1,7,253.0,1.706896551724138,2,1,4,59,2220,45006,2758,210,0,0,68,18704,0,616235
711,2,769,99,95,3238.0,762,876,836.0,1389.24,9.0,2.0,10.0,11.0,0,154.36,1,7,473.4285714285714,1.03125,0,2,4,152,635,82766,332,403,0,1,75,13369,0,611985
426,1,538,99,81,2494.0,430,579,253.0,4314.48,12.0,2.0,10.0,11.0,0,359.54,1,7,307.7142857142857,1.2073170731707317,2,4,3,123,2924,56219,1871,1366,0,0,79,11339,0,612495
35,9,258,99,100,2494.0,237,395,108.0,7673.93,23.0,2.0,10.0,11.0,0,333.64913043478265,1,7,161.85714285714286,0.9801980198019802,2,4,3,102,3937,54205,935,1335,0,0,91,4257,0,565097
509,4,605,99,62,2444.0,454,504,438.0,2635.92,12.0,2.0,10.0,11.0,0,219.66,1,7,319.57142857142856,1.5714285714285714,-1,4,4,148,4176,28861,1212,7,0,3,73,15365,0,606395
375,1,391,99,27,3238.0,388,466,727.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,7,249.57142857142856,3.5357142857142856,0,1,4,172,2156,76979,2758,210,0,1,68,18229,0,616359
567,4,647,99,100,2494.0,527,568,223.0,2653.32,12.0,2.0,10.0,11.0,0,221.11,1,7,358.85714285714283,0.9801980198019802,2,4,4,67,945,52043,1520,994,0,0,74,14571,0,613775
277,1,432,99,100,2494.0,281,369,253.0,2139.22,12.0,2.0,10.0,11.0,0,178.26833333333332,1,7,222.7142857142857,0.9801980198019802,2,4,4,81,1025,32806,1210,1305,0,0,79,11291,0,524732
350,5,722,99,998,3238.0,589,713,852.0,1440.0,12.0,2.0,10.0,11.0,0,120.0,1,7,496.57142857142856,0.0990990990990991,0,2,4,148,3432,25207,332,403,0,1,60,23618,0,616199
600,5,600,99,93,2444.0,594,600,320.0,574.44,6.0,2.0,10.0,11.0,0,95.74,1,7,370.1428571428572,1.053191489361702,-1,4,4,104,1080,35133,1072,1276,0,3,82,9326,0,613716
358,1,394,99,23,1800.0,459,598,2.0,2411.76,12.0,2.0,10.0,11.0,0,200.98,1,8,466.5,4.125,2,4,4,148,3432,25050,1493,1341,0,0,60,23865,0,611747
284,1,176,99,999,2494.0,399,358,2.0,1078.1,3.0,2.0,10.0,11.0,0,359.3666666666666,1,7,330.85714285714283,0.099,2,4,4,75,580,60029,546,1117,0,0,59,24247,0,611006
74,1,382,99,88,2494.0,222,260,61.0,3595.8,12.0,2.0,10.0,11.0,0,299.65000000000003,1,7,160.85714285714286,1.1123595505617978,2,4,6,59,384,45490,1502,1346,0,0,56,26417,1,610752
302,2,459,99,92,2494.0,268,224,277.0,3451.32,9.0,2.0,10.0,11.0,0,383.48,1,7,206.57142857142856,1.064516129032258,2,4,6,90,192,63739,1502,1346,0,0,69,17470,0,610049
576,1,630,99,78,2494.0,624,542,114.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,364.2857142857143,1.2531645569620251,2,0,4,172,3860,78452,1687,469,0,0,60,24033,0,615435
542,1,466,99,36,2494.0,561,549,158.0,1076.16,12.0,2.0,10.0,11.0,0,89.68,1,7,322.0,2.675675675675676,2,4,4,172,2091,77945,775,64,0,0,71,16107,1,616466
409,1,466,99,0,2494.0,359,417,168.0,1389.24,9.0,2.0,10.0,11.0,0,154.36,1,7,250.1428571428572,99.0,2,2,4,174,4031,4774,332,403,0,0,63,21898,0,612188
411,4,600,99,100,2494.0,476,443,164.0,2291.64,6.0,2.0,10.0,11.0,0,381.94,1,7,304.7142857142857,0.9801980198019802,2,0,4,128,4174,52999,1687,469,0,0,62,22520,0,616246
77,2,183,99,999,2494.0,149,233,180.0,3595.8,12.0,2.0,10.0,11.0,0,299.65000000000003,1,7,248.8571428571429,0.099,2,4,6,174,4031,8119,1502,1346,0,0,67,19304,0,610440
148,1,388,99,100,2494.0,281,309,166.0,1796.04,12.0,2.0,10.0,11.0,0,149.67,1,7,189.42857142857144,0.9801980198019802,2,4,3,152,4183,81984,2688,1333,0,0,67,18840,0,558544
656,4,731,99,100,2444.0,555,738,553.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,411.8571428571428,0.9801980198019802,-1,0,4,104,4293,40422,1687,469,0,3,72,16023,0,615219
113,1,199,99,4,2494.0,266,286,136.0,3595.8,12.0,2.0,10.0,11.0,0,299.65000000000003,1,7,138.28571428571428,19.8,2,4,6,172,3927,75668,1502,1346,0,0,83,8771,1,611011
688,1,750,99,91,2444.0,750,750,584.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,447.0,1.076086956521739,-1,0,4,174,3231,8506,1687,469,0,3,81,9607,0,613101
303,1,390,99,0,3238.0,303,360,696.0,3595.8,12.0,2.0,10.0,11.0,0,299.65000000000003,1,7,208.0,99.0,0,4,6,104,4292,39900,1502,1346,0,1,60,23628,0,610832
674,1,623,99,34,2444.0,613,567,554.0,1076.16,12.0,2.0,10.0,11.0,0,89.68,1,7,373.0,2.8285714285714287,-1,4,4,108,1194,67288,775,64,0,3,72,15912,0,616407
700,1,731,99,100,2494.0,677,626,109.0,1637.46,6.0,2.0,10.0,11.0,0,272.91,1,7,419.1428571428572,0.9801980198019802,2,7,4,174,484,10730,1748,1582,0,0,80,10242,0,609296
275,1,382,99,62,2907.0,383,425,509.0,1154.07,9.0,2.0,10.0,11.0,0,128.23,1,8,566.75,1.5714285714285714,-1,1,4,129,2915,74921,2758,210,0,3,77,12198,0,616451
192,2,437,99,19,2444.0,331,272,426.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,193.1428571428572,4.95,-1,0,4,90,2272,61173,1687,469,0,3,62,22203,1,612875
452,1,475,99,21,3238.0,465,472,778.0,4314.48,12.0,2.0,10.0,11.0,0,359.54,1,7,283.57142857142856,4.5,0,4,6,128,2771,53539,1871,1366,0,1,81,9725,0,615123
466,1,466,99,100,2494.0,492,541,177.0,2988.0,12.0,2.0,10.0,11.0,0,249.0,1,7,309.2857142857143,0.9801980198019802,2,0,4,129,998,74663,166,485,0,0,72,15822,1,616496
488,1,346,99,0,2494.0,402,347,47.0,4795.56,12.0,2.0,10.0,11.0,0,399.63000000000005,1,7,240.42857142857144,99.0,2,4,4,129,1032,71515,78,1002,0,0,55,27024,1,603711
302,1,346,99,77,3238.0,266,336,756.0,2113.44,12.0,2.0,10.0,11.0,0,176.12,1,7,203.8571428571429,1.2692307692307692,0,4,4,148,3395,30771,1779,1362,0,1,85,7178,0,616441
708,1,665,99,100,3238.0,621,513,767.0,1105.38,6.0,2.0,10.0,11.0,0,184.23,1,7,386.7142857142857,0.9801980198019802,0,1,4,174,1611,6716,2758,210,0,1,70,17380,0,616221
306,1,430,99,0,3238.0,420,478,672.0,2311.56,9.0,2.0,10.0,11.0,0,256.84,1,7,247.7142857142857,99.0,0,5,4,174,1758,16104,1517,804,0,1,74,14079,0,613313
363,2,595,99,100,2494.0,471,455,128.0,1196.16,12.0,2.0,10.0,11.0,0,99.68,1,7,297.85714285714283,0.9801980198019802,2,4,4,104,1011,37294,546,1117,0,0,68,18510,0,613611
463,4,906,2,100,2444.0,584,495,428.0,2299.77,9.0,2.0,10.0,11.0,0,255.53,1,7,364.8571428571428,0.0198019801980198,-1,4,4,174,4031,1541,3286,658,0,3,76,13187,0,616527
379,1,543,99,100,2494.0,378,451,187.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,278.7142857142857,0.9801980198019802,2,0,4,174,3555,16591,1687,469,0,0,68,18811,1,616560
186,2,412,99,998,2444.0,303,137,353.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,305.2857142857143,0.0990990990990991,-1,0,4,174,1611,7046,1687,469,0,3,57,25926,0,615432
452,3,488,99,0,3238.0,438,492,712.0,1991.64,12.0,2.0,10.0,11.0,0,165.97,1,7,281.7142857142857,99.0,0,4,4,148,3432,24529,457,1439,0,1,65,20630,0,616635
613,2,613,99,100,1891.0,605,624,234.0,1916.04,12.0,2.0,10.0,11.0,0,159.67,1,8,568.375,0.9801980198019802,2,4,4,174,3863,10112,736,911,0,0,84,8098,0,614730
563,2,630,99,47,2494.0,523,506,199.0,922.59,9.0,2.0,10.0,11.0,0,102.51,1,7,338.57142857142856,2.0625,2,4,4,174,4031,3555,20,1293,0,0,67,19003,0,612932
638,6,665,99,85,2444.0,644,684,538.0,2113.44,12.0,2.0,10.0,11.0,0,176.12,1,7,403.0,1.1511627906976745,-1,4,4,150,4416,65684,1779,1362,0,3,91,4240,0,616514
506,6,319,99,0,2494.0,421,404,245.0,4314.48,12.0,2.0,10.0,11.0,0,359.54,1,7,250.7142857142857,99.0,2,4,3,174,3231,8531,1871,1366,0,0,75,13690,0,612768
148,1,350,99,0,2494.0,355,380,201.0,1678.56,12.0,2.0,10.0,11.0,0,139.88,1,7,190.42857142857144,99.0,2,7,4,123,154,55438,2280,1200,0,0,75,13478,0,590095
560,8,494,99,77,2494.0,536,567,141.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,7,334.42857142857144,1.2692307692307692,2,1,4,174,318,13482,2758,210,0,0,65,20783,0,616657
600,3,600,99,67,2494.0,600,600,142.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,7,367.0,1.4558823529411764,2,1,4,129,2240,73601,2758,210,0,0,64,21010,0,615865
81,4,595,99,36,2494.0,480,536,118.0,1796.04,12.0,2.0,10.0,11.0,0,149.67,1,7,261.57142857142856,2.675675675675676,2,4,4,184,1626,66122,1225,1161,0,0,70,16862,0,609071
273,2,80,99,64,2444.0,123,144,439.0,2647.32,12.0,2.0,10.0,11.0,0,220.61,1,7,112.14285714285714,1.523076923076923,-1,1,4,123,389,56049,5,1365,0,3,68,18572,0,606732
526,2,447,99,90,2444.0,513,562,320.0,2988.0,12.0,2.0,10.0,11.0,0,249.0,1,7,319.85714285714283,1.0879120879120878,-1,0,4,104,3381,36197,166,485,0,3,67,18973,0,613675
391,1,432,99,0,2494.0,511,536,263.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,281.42857142857144,99.0,2,0,4,174,1878,11713,1687,469,0,0,70,17453,1,616328
535,3,689,99,68,3238.0,593,704,701.0,3595.8,12.0,2.0,10.0,11.0,0,299.65000000000003,1,7,384.4285714285714,1.434782608695652,0,4,6,75,580,60326,1502,1346,0,1,84,7897,0,610538
458,2,488,99,91,2494.0,417,542,130.0,1196.16,12.0,2.0,10.0,11.0,0,99.68,1,7,299.57142857142856,1.076086956521739,2,4,4,148,2329,28765,546,1117,0,0,73,14719,0,610931
528,1,600,99,100,2444.0,503,511,339.0,2411.76,12.0,2.0,10.0,11.0,0,200.98,1,7,334.57142857142856,0.9801980198019802,-1,5,4,123,2007,56324,1517,804,0,3,78,11738,0,613428
576,3,585,99,88,2494.0,600,600,177.0,2113.44,12.0,2.0,10.0,11.0,0,176.12,1,7,364.4285714285714,1.1123595505617978,2,4,4,126,598,47885,1779,1362,0,0,69,18117,0,613187
384,1,437,99,45,2444.0,393,394,441.0,2396.04,12.0,2.0,10.0,11.0,0,199.67,1,7,250.42857142857144,2.152173913043478,-1,4,6,174,4031,3926,1506,1346,0,3,58,24895,1,616396
540,5,534,99,63,2494.0,564,653,197.0,772.74,6.0,2.0,10.0,11.0,0,128.79,1,7,351.1428571428572,1.546875,2,4,6,173,2663,46089,300,1085,0,0,73,15369,0,615680
609,5,601,99,74,2494.0,604,517,245.0,4314.48,12.0,2.0,10.0,11.0,0,359.54,1,7,358.42857142857144,1.32,2,4,3,148,669,30969,1871,1366,0,0,71,16565,0,611457
449,9,511,99,79,2444.0,441,520,319.0,2113.44,12.0,2.0,10.0,11.0,0,176.12,1,7,301.1428571428572,1.2375,-1,4,4,148,1290,28135,1779,1362,0,3,97,1793,0,616508
152,4,406,99,0,2444.0,450,453,550.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,223.42857142857144,99.0,-1,0,4,123,475,56541,1687,469,0,3,72,15783,0,615420
576,1,600,99,100,2494.0,578,600,107.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,364.8571428571428,0.9801980198019802,2,0,4,59,3537,42143,1687,469,0,0,73,15371,0,615933
374,8,485,2,98,2494.0,429,431,218.0,1916.04,12.0,2.0,10.0,11.0,0,159.67,1,7,261.0,0.0202020202020202,2,4,4,148,3432,25976,1210,1305,0,0,84,7731,0,524559
458,4,576,99,60,2494.0,535,600,229.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,333.1428571428572,1.6229508196721312,2,0,4,104,463,33168,1687,469,0,0,77,12403,0,611931
319,2,437,99,100,2494.0,339,283,139.0,3595.8,12.0,2.0,10.0,11.0,0,299.65000000000003,1,7,225.57142857142856,0.9801980198019802,2,4,6,152,950,81821,1502,1346,0,0,53,28002,1,613167
697,2,689,99,100,3238.0,601,715,656.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,7,414.7142857142857,0.9801980198019802,0,1,4,174,435,5690,2758,210,0,1,61,23210,0,615170
509,3,630,99,93,2444.0,486,574,483.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,342.0,1.053191489361702,-1,0,4,152,950,81770,1687,469,0,3,62,22243,0,616348
429,1,608,99,70,2444.0,739,743,555.0,1076.16,12.0,2.0,10.0,11.0,0,89.68,1,7,384.1428571428572,1.3943661971830985,-1,4,4,174,1609,11037,775,64,0,3,84,7917,0,614677
409,1,432,99,999,2494.0,392,432,158.0,2396.04,12.0,2.0,10.0,11.0,0,199.67,1,7,394.8571428571428,0.099,2,4,3,129,3728,74587,1535,641,0,0,65,20439,0,608413
351,1,430,99,0,2494.0,411,415,137.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,7,243.8571428571429,99.0,2,1,4,174,4031,2848,2758,210,0,0,75,13934,1,613874
384,1,244,99,57,2494.0,357,352,100.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,213.42857142857144,1.706896551724138,2,0,4,67,750,52434,1687,469,0,0,61,23289,1,615823
151,1,256,99,68,2494.0,227,163,198.0,693.36,9.0,2.0,10.0,11.0,0,77.04,1,7,137.85714285714286,1.434782608695652,2,4,3,172,793,78683,3479,124,0,0,73,15194,0,464379
571,5,647,99,63,3238.0,564,643,823.0,1916.04,12.0,2.0,10.0,11.0,0,159.67,1,7,370.2857142857143,1.546875,0,4,4,152,128,81340,2785,1373,0,1,77,12604,0,612729
418,1,431,99,94,3238.0,424,484,840.0,2113.44,12.0,2.0,10.0,11.0,0,176.12,1,7,278.7142857142857,1.0421052631578946,0,4,4,174,2524,17830,1779,1362,0,1,88,5424,0,616248
495,2,647,99,83,2444.0,611,687,483.0,1101.36,6.0,2.0,10.0,11.0,0,183.56,1,7,374.8571428571428,1.1785714285714286,-1,8,4,129,1815,72314,3151,523,0,3,73,14800,0,616616
532,2,516,99,999,2444.0,576,579,467.0,3595.8,12.0,2.0,10.0,11.0,0,299.65000000000003,1,7,471.8571428571428,0.099,-1,4,6,152,3535,83792,1502,1346,0,3,52,28317,0,615750
556,1,689,99,100,2494.0,589,658,128.0,2988.0,12.0,2.0,10.0,11.0,0,249.0,1,7,384.57142857142856,0.9801980198019802,2,0,4,59,3537,42922,166,485,0,0,75,13426,0,616632
183,1,380,99,100,2444.0,389,394,314.0,2496.8,12.0,2.0,10.0,11.0,0,208.0666666666667,1,7,220.8571428571429,0.9801980198019802,-1,0,4,90,1533,63303,1687,469,0,3,80,10566,0,615222
669,1,630,99,62,2444.0,610,580,491.0,4999.92,12.0,2.0,10.0,11.0,0,416.66,1,7,378.7142857142857,1.5714285714285714,-1,7,4,174,2264,20734,2339,1134,0,3,68,18746,0,600866
291,3,256,99,60,2444.0,164,429,359.0,791.19,9.0,2.0,10.0,11.0,0,87.91000000000001,1,7,186.0,1.6229508196721312,-1,4,4,59,2236,44985,1298,661,0,3,55,26674,0,611713
57,1,292,99,89,2444.0,83,144,447.0,2414.16,12.0,2.0,10.0,11.0,0,201.18,1,7,109.28571428571428,1.1,-1,4,4,152,837,82259,1088,870,0,3,51,29276,1,609213
232,2,284,99,43,2444.0,245,267,575.0,1060.68,3.0,2.0,10.0,11.0,0,353.56,1,7,167.42857142857142,2.25,-1,4,4,81,882,32117,1088,870,0,3,59,24312,0,613224
460,2,538,99,100,2444.0,489,453,368.0,2726.96,12.0,2.0,10.0,11.0,0,227.24666666666667,1,7,305.85714285714283,0.9801980198019802,-1,4,4,59,1388,43874,1088,870,0,3,51,29008,0,611665
225,4,284,99,47,2444.0,49,222,429.0,2726.96,12.0,2.0,10.0,11.0,0,227.24666666666667,1,7,132.85714285714286,2.0625,-1,4,4,172,325,77807,1088,870,0,3,69,17652,1,615720
495,6,736,99,0,3238.0,685,780,908.0,2113.44,12.0,2.0,10.0,11.0,0,176.12,1,7,400.1428571428572,99.0,0,4,4,174,1447,18792,1779,1362,0,1,95,2363,0,616422
514,2,543,99,66,2494.0,486,588,205.0,1204.08,12.0,2.0,10.0,11.0,0,100.34,1,7,328.2857142857143,1.4776119402985075,2,1,4,104,2102,37902,2758,210,0,0,68,18355,0,615263
475,5,466,99,87,2494.0,463,463,100.0,1196.16,12.0,2.0,10.0,11.0,0,99.68,1,7,294.0,1.125,2,4,4,104,4293,40469,977,798,0,0,62,22723,0,614202
353,1,466,99,9,2494.0,401,555,144.0,2496.36,12.0,2.0,10.0,11.0,0,208.03,1,7,269.1428571428572,9.9,2,0,4,81,4414,31792,1687,469,0,0,81,9923,1,612652
83,7,466,99,998,3200.0,404,399,102.0,791.19,9.0,2.0,10.0,11.0,0,87.91000000000001,1,8,707.0,0.0990990990990991,2,4,4,148,2646,29673,1298,661,0,0,83,8258,0,608826
