SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,FPD,pedido_id
317,3,412,99,95,2494.0,415,532,236.0,2984.64,24.0,1.0,12.0,3.0,0,124.36,1,7,267.57142857142856,1.03125,2,8,4,104,1080,35302,484,662,0,0,85,6968,0,1257449
426,4,600,99,100,2494.0,522,527,116.0,2156.04,12.0,1.0,12.0,3.0,0,179.67,1,7,325.42857142857144,0.9801980198019802,2,4,4,90,192,63807,368,1305,0,0,63,21661,0,1258880
497,2,576,99,49,2494.0,494,523,216.0,5195.7,18.0,1.0,12.0,3.0,0,288.65,1,7,320.0,1.98,2,0,4,172,4025,78979,1547,1184,0,0,64,21447,0,1252695
434,1,444,99,81,3238.0,492,452,663.0,1571.45,13.0,1.0,12.0,3.0,0,120.88076923076925,1,7,286.1428571428572,1.2073170731707317,0,8,4,148,3910,27637,941,824,0,1,91,4133,0,1256072
345,2,521,99,71,2494.0,384,414,174.0,2988.0,12.0,1.0,12.0,3.0,0,249.0,1,7,262.2857142857143,1.375,2,0,4,67,4188,52415,166,485,0,0,67,19179,0,563109
460,8,595,99,100,2613.0,517,541,199.0,2363.64,12.0,1.0,12.0,3.0,0,196.97,1,8,616.625,0.9801980198019802,2,8,4,148,870,30395,1771,473,0,0,72,15933,0,1258234
647,2,647,99,100,4952.0,554,565,454.0,5914.28,19.0,1.0,12.0,3.0,0,311.2778947368421,1,8,945.75,0.9801980198019802,-1,8,4,104,2967,41103,3567,176,0,3,60,23474,0,1258920
488,1,595,99,70,3238.0,571,600,839.0,2988.0,12.0,1.0,12.0,3.0,0,249.0,1,7,346.2857142857143,1.3943661971830985,0,0,4,152,1557,81075,166,485,0,1,76,13184,0,705278
424,5,494,99,998,2494.0,378,378,226.0,1683.84,7.0,1.0,12.0,3.0,0,240.54857142857145,1,7,396.57142857142856,0.0990990990990991,2,5,4,174,1644,14725,1977,349,0,0,69,18009,0,1255045
319,1,432,99,100,2494.0,386,432,197.0,2355.48,12.0,1.0,12.0,3.0,0,196.29,1,7,252.7142857142857,0.9801980198019802,2,0,4,174,449,21011,166,485,0,0,68,18568,1,1259322
708,2,665,99,100,2494.0,761,808,179.0,2988.0,12.0,1.0,12.0,3.0,0,249.0,1,7,449.0,0.9801980198019802,2,0,4,104,341,34164,166,485,0,0,67,19130,0,558423
419,4,360,99,998,2494.0,515,656,244.0,432.45,5.0,1.0,12.0,3.0,0,86.49,1,7,435.8571428571428,0.0990990990990991,2,8,4,104,463,34356,758,1401,0,0,88,5648,0,1253831
644,3,701,99,100,3238.0,683,844,891.0,3378.65,15.0,1.0,12.0,3.0,0,225.2433333333333,1,7,439.1428571428572,0.9801980198019802,0,0,4,174,1758,16024,1548,1184,0,1,78,11508,0,1259490
528,5,600,2,100,2494.0,483,551,217.0,4222.08,14.0,1.0,12.0,3.0,0,301.57714285714286,1,7,324.1428571428572,0.0198019801980198,2,4,4,81,4414,31648,3287,839,0,0,86,6839,0,1223621
182,2,249,99,62,3238.0,282,402,784.0,2689.2,15.0,1.0,12.0,3.0,0,179.28,1,7,182.57142857142856,1.5714285714285714,0,0,4,148,3432,25387,166,485,0,1,74,14606,0,1216729
505,4,258,99,64,2494.0,537,600,268.0,1797.24,12.0,1.0,12.0,3.0,0,149.77,1,7,295.2857142857143,1.523076923076923,2,4,4,148,1662,30247,602,702,0,0,93,2969,0,1259481
484,3,488,99,81,5155.0,459,547,86.0,2124.13,11.0,1.0,12.0,3.0,0,193.1027272727273,1,8,914.5,1.2073170731707317,2,8,4,104,2961,39697,1722,182,0,0,62,22208,0,1241360
745,4,731,99,89,3238.0,781,741,695.0,1942.2,13.0,1.0,12.0,3.0,0,149.4,1,7,455.7142857142857,1.1,0,8,4,104,3702,37314,226,22,0,1,59,24411,0,1258670
402,1,357,99,74,1412.0,281,357,139.0,1683.84,7.0,1.0,12.0,3.0,0,240.54857142857145,1,8,372.875,1.32,2,5,4,59,2603,45104,1977,349,0,0,68,18632,1,1217453
475,7,595,2,100,2494.0,492,600,208.0,2390.96,20.0,1.0,12.0,3.0,0,119.548,1,7,324.42857142857144,0.0198019801980198,2,4,4,75,347,59162,2037,1097,0,0,86,6909,0,1259798
505,1,511,99,54,2494.0,392,390,210.0,2396.04,12.0,1.0,12.0,3.0,0,199.67,1,7,278.85714285714283,1.8,2,8,4,174,570,13336,3567,176,0,0,71,16642,0,1259303
522,2,600,99,64,2494.0,561,600,222.0,2999.52,12.0,1.0,12.0,3.0,0,249.96,1,7,349.7142857142857,1.523076923076923,2,0,4,173,216,45911,1548,1184,0,0,82,9213,0,1258626
164,2,437,99,23,2494.0,390,448,124.0,2988.0,12.0,1.0,12.0,3.0,0,249.0,1,7,223.28571428571428,4.125,2,0,4,108,403,67410,166,485,0,0,72,15662,1,699654
949,1,906,2,97,3238.0,916,705,819.0,2355.48,12.0,1.0,12.0,3.0,0,196.29,1,7,510.8571428571428,0.0204081632653061,0,0,4,174,4031,4544,166,485,0,1,75,13811,0,1259876
651,9,687,99,100,3238.0,690,750,662.0,1395.8,14.0,2.0,12.0,4.0,0,99.7,1,7,426.57142857142856,0.9801980198019802,0,8,4,126,671,47610,1822,706,0,1,80,10308,0,1259961
595,10,757,2,99,3238.0,604,703,765.0,2355.48,12.0,2.0,12.0,4.0,0,196.29,1,7,395.7142857142857,0.02,0,0,4,174,4031,662,166,485,0,1,94,2599,0,1233631
459,2,595,99,72,2444.0,539,573,579.0,958.68,12.0,2.0,12.0,4.0,0,79.89,1,7,334.1428571428572,1.356164383561644,-1,8,4,90,196,63667,2969,1176,0,3,63,21702,0,1260052
572,9,653,99,100,2444.0,657,755,514.0,2113.44,12.0,2.0,12.0,4.0,0,176.12,1,7,406.4285714285714,0.9801980198019802,-1,4,4,102,4201,54438,2613,1362,0,3,90,4587,0,1256131
600,1,600,99,100,2494.0,600,600,259.0,2355.48,12.0,2.0,12.0,4.0,0,196.29,1,7,371.4285714285714,0.9801980198019802,2,0,4,129,209,74153,166,485,0,0,64,21299,0,1260101
376,5,514,99,98,2494.0,428,565,172.0,2355.48,12.0,2.0,12.0,4.0,0,196.29,1,7,297.85714285714283,1.0,2,0,4,59,1741,44664,166,485,0,0,82,9205,1,1260163
795,3,836,99,79,2444.0,772,772,459.0,1796.04,12.0,2.0,12.0,4.0,0,149.67,1,7,479.4285714285714,1.2375,-1,7,4,90,725,64338,612,1305,0,3,76,12822,0,1230161
727,6,741,99,100,3238.0,738,760,778.0,2355.48,12.0,2.0,12.0,4.0,0,196.29,1,7,453.0,0.9801980198019802,0,0,4,174,4031,3684,166,485,0,1,74,14219,0,1260246
490,1,679,99,100,2494.0,578,668,295.0,2258.73,9.0,2.0,12.0,4.0,0,250.97,1,7,373.57142857142856,0.9801980198019802,2,0,4,174,4031,4721,166,485,0,0,91,4274,0,1260264
634,9,701,2,100,2494.0,687,695,175.0,1676.85,7.0,2.0,12.0,4.0,0,239.55,1,7,404.0,0.0198019801980198,2,1,4,104,386,38347,709,29,0,0,82,9068,0,1260197
411,2,549,2,88,7429.0,447,599,273.0,2988.0,12.0,2.0,12.0,4.0,0,249.0,1,8,1190.875,0.0224719101123595,2,0,4,148,3975,28406,166,485,0,0,87,6234,0,1241554
112,3,383,99,0,2494.0,313,406,197.0,432.45,5.0,2.0,12.0,4.0,0,86.49,1,7,188.0,99.0,2,8,4,49,2347,57702,758,1401,0,0,76,12858,0,1255657
381,3,600,99,100,6011.0,481,462,550.0,5395.44,12.0,2.0,12.0,4.0,0,449.62,1,8,1017.125,0.9801980198019802,-1,8,4,108,3816,67443,3567,176,0,3,67,19161,0,1259732
697,9,906,2,100,3238.0,833,752,844.0,2164.62,6.0,2.0,12.0,4.0,0,360.77,1,7,471.2857142857143,0.0198019801980198,0,0,4,49,2347,57576,166,485,0,1,82,9126,0,1234631
401,2,437,99,100,2494.0,417,442,158.0,958.8,12.0,2.0,12.0,4.0,0,79.89999999999999,1,7,271.1428571428572,0.9801980198019802,2,8,4,174,267,22338,938,1463,0,0,79,11256,0,706142
633,8,701,99,100,3547.0,740,750,300.0,2761.62,6.0,2.0,12.0,4.0,0,460.27,1,8,822.25,0.9801980198019802,2,0,4,148,3432,24401,1548,1184,0,0,95,2264,0,1259925
625,3,640,99,97,2444.0,624,656,328.0,958.8,12.0,2.0,12.0,4.0,0,79.89999999999999,1,7,392.0,1.010204081632653,-1,8,4,174,4031,4465,938,1463,0,3,70,17301,0,1260721
367,1,169,99,59,2494.0,386,435,194.0,4993.2,15.0,2.0,12.0,4.0,0,332.88,1,7,216.57142857142856,1.65,2,0,4,174,4031,46672,1547,1184,0,0,67,19485,0,1252524
378,5,595,99,64,2444.0,527,576,319.0,1796.04,12.0,2.0,12.0,4.0,0,149.67,1,7,320.57142857142856,1.523076923076923,-1,4,4,152,3992,80399,600,269,0,3,75,13897,1,1259897
525,1,538,99,50,1461.0,454,452,349.0,7005.1,10.0,2.0,12.0,4.0,0,700.51,1,8,447.5,1.9411764705882355,-1,7,4,172,1860,76161,3559,457,0,3,76,12783,1,1227339
600,1,493,99,87,2494.0,536,600,277.0,802.32,4.0,2.0,12.0,4.0,0,200.58,1,7,345.1428571428572,1.125,2,0,4,174,4031,43942,1526,1553,0,0,76,13322,0,1260259
587,3,736,99,91,4873.0,561,551,722.0,2355.48,12.0,2.0,12.0,4.0,0,196.29,1,8,937.625,1.076086956521739,0,0,4,104,1320,37054,166,485,0,1,68,18525,0,1260977
609,3,701,99,49,3238.0,657,672,672.0,2988.0,12.0,2.0,12.0,4.0,0,249.0,1,7,398.57142857142856,1.98,0,0,4,81,692,32647,166,485,0,1,65,20267,0,1260988
36,1,383,99,57,2494.0,312,450,210.0,2355.48,12.0,2.0,12.0,4.0,0,196.29,1,7,191.1428571428572,1.706896551724138,2,0,4,174,4031,4722,166,485,0,0,83,8603,0,1260947
571,3,519,99,100,1737.0,522,560,743.0,3598.2,12.0,2.0,12.0,4.0,0,299.85,1,8,513.875,0.9801980198019802,0,7,4,75,580,60778,2340,294,0,1,77,12344,0,1260882
467,6,539,99,73,2494.0,550,600,193.0,1320.0,12.0,2.0,12.0,4.0,0,110.0,1,7,333.42857142857144,1.337837837837838,2,1,4,108,2739,67812,925,1365,0,0,66,19666,0,1260849
540,1,587,99,67,2494.0,468,547,224.0,2988.0,12.0,2.0,12.0,4.0,0,249.0,1,7,329.85714285714283,1.4558823529411764,2,0,4,148,3432,25615,166,485,0,0,61,23412,0,1261138
502,1,630,99,69,2494.0,531,555,269.0,15000.0,3.0,2.0,12.0,4.0,0,5000.0,1,7,341.0,1.4142857142857144,2,7,4,104,1080,35019,3028,1554,0,0,78,11481,0,1261182
397,1,576,99,100,2444.0,451,460,537.0,5615.52,24.0,2.0,12.0,4.0,0,233.98,1,7,297.7142857142857,0.9801980198019802,-1,0,4,104,4441,38717,1547,1184,0,3,69,18060,0,1259033
604,4,750,99,97,3238.0,744,726,776.0,1796.04,12.0,2.0,12.0,4.0,0,149.67,1,7,432.0,1.010204081632653,0,7,4,59,3537,42507,612,1305,0,1,78,11800,0,1231145
267,3,346,99,43,3238.0,433,558,820.0,1916.04,12.0,2.0,12.0,4.0,0,159.67,1,7,249.8571428571429,2.25,0,1,2,104,4202,36774,2689,1333,0,1,93,3160,0,1260688
385,1,437,99,39,2444.0,443,473,588.0,1436.16,12.0,2.0,12.0,4.0,0,119.68,1,7,268.1428571428572,2.475,-1,4,4,90,1533,62579,2535,240,0,3,85,7206,0,1260729
506,1,558,99,90,2880.0,508,576,127.0,604.26,6.0,2.0,12.0,4.0,0,100.71,1,8,652.25,1.0879120879120878,2,8,4,174,3952,19581,221,1462,0,0,61,23408,0,1260511
187,3,308,99,0,1539.0,395,420,117.0,2988.0,12.0,2.0,12.0,4.0,0,249.0,1,8,368.875,99.0,2,0,4,125,1371,49977,166,485,0,0,73,15064,1,1000267
572,1,600,99,98,2700.0,576,600,344.0,2988.0,12.0,2.0,12.0,4.0,0,249.0,1,8,655.75,1.0,-1,0,4,108,407,67744,166,485,0,3,75,13688,0,1261714
81,2,284,99,100,1500.0,276,263,218.0,2988.0,12.0,2.0,12.0,4.0,0,249.0,1,8,325.625,0.9801980198019802,2,0,4,129,1181,70460,166,485,0,0,66,19543,1,686499
415,8,455,99,998,2494.0,456,516,227.0,2173.07,7.0,3.0,12.0,5.0,0,310.43857142857144,1,7,421.0,0.0990990990990991,2,0,4,174,4031,41265,166,485,0,0,88,5773,0,1235372
654,1,671,99,92,2494.0,710,660,295.0,3595.8,12.0,3.0,12.0,5.0,0,299.65000000000003,1,7,412.4285714285714,1.064516129032258,2,1,4,123,469,54737,2237,233,0,0,74,14267,0,1146459
463,1,600,99,77,2200.0,555,519,123.0,2171.86,12.0,3.0,12.0,5.0,0,180.9883333333333,1,8,564.25,1.2692307692307692,2,4,4,59,3537,42802,368,1305,0,0,70,17443,0,1261990
391,1,413,99,0,2494.0,417,501,127.0,2113.44,12.0,3.0,12.0,5.0,0,176.12,1,7,260.2857142857143,99.0,2,4,4,51,2302,56662,2613,1362,0,0,76,13219,1,1260362
471,2,421,99,998,2494.0,509,457,78.0,910.44,12.0,3.0,12.0,5.0,0,75.87,1,7,422.4285714285714,0.0990990990990991,2,8,4,104,4292,39959,938,1463,0,0,75,13395,0,1262118
303,1,519,99,0,2494.0,339,413,153.0,1792.8,12.0,3.0,12.0,5.0,0,149.4,1,7,239.1428571428572,99.0,2,0,4,90,1533,63193,166,485,0,0,70,16850,1,1200662
551,4,615,99,998,2494.0,901,898,274.0,1896.12,12.0,3.0,12.0,5.0,0,158.01,1,7,580.8571428571429,0.0990990990990991,2,8,4,129,261,71849,3399,849,0,0,86,6672,0,1262163
363,5,406,99,998,2494.0,438,440,114.0,505.92,6.0,3.0,12.0,5.0,0,84.32000000000001,1,7,392.7142857142857,0.0990990990990991,2,8,4,174,3834,21996,2969,1176,0,0,55,26648,0,1262242
436,1,413,99,46,2494.0,433,414,21.0,2375.64,12.0,3.0,12.0,5.0,0,197.97,1,7,263.1428571428572,2.106382978723404,2,4,4,149,819,50605,1512,1346,0,0,52,28540,0,1262256
232,1,373,99,2,2494.0,359,374,217.0,1796.04,12.0,3.0,12.0,5.0,0,149.67,1,7,205.7142857142857,33.0,2,7,4,59,3821,45707,612,1305,0,0,79,10744,0,1230976
363,3,454,99,998,3238.0,548,569,819.0,1919.64,12.0,3.0,12.0,5.0,0,159.97,1,7,433.4285714285714,0.0990990990990991,0,1,4,59,2204,43317,521,1198,0,1,99,1126,0,1262319
436,4,600,99,54,2494.0,475,600,223.0,2629.77,3.0,3.0,12.0,5.0,0,876.59,1,7,324.0,1.8,2,0,4,174,4095,33131,166,485,0,0,68,18746,0,685591
545,4,628,99,98,1939.0,610,648,841.0,830.06,11.0,3.0,12.0,5.0,0,75.46,1,8,571.375,1.0,0,8,4,148,3432,24551,954,404,0,1,83,8413,0,1262469
387,2,268,99,998,3238.0,512,567,694.0,668.71,7.0,3.0,12.0,5.0,0,95.53,1,7,404.7142857142857,0.0990990990990991,0,8,4,49,2347,57787,299,876,0,1,90,4432,0,1262560
192,1,457,99,43,2444.0,429,444,560.0,3386.04,16.0,3.0,12.0,5.0,0,211.6275,1,7,237.8571428571429,2.25,-1,0,4,172,3927,75740,166,485,0,3,75,13675,0,683217
385,1,549,99,41,2494.0,381,417,198.0,2156.04,12.0,3.0,12.0,5.0,0,179.67,1,7,267.57142857142856,2.357142857142857,2,4,4,174,1611,7143,368,1305,0,0,77,12352,1,1262733
483,1,469,99,73,2444.0,424,438,590.0,1916.04,12.0,3.0,12.0,5.0,0,159.67,1,7,283.85714285714283,1.337837837837838,-1,4,4,174,4031,746,1302,1128,0,3,77,12117,0,1260499
772,1,757,99,100,3238.0,880,913,916.0,2355.48,12.0,3.0,12.0,5.0,0,196.29,1,7,503.1428571428572,0.9801980198019802,0,0,4,104,4066,39757,166,485,0,1,88,5740,0,1262725
453,2,350,99,0,2494.0,452,460,39.0,2988.0,12.0,3.0,12.0,5.0,0,249.0,1,7,259.42857142857144,99.0,2,0,4,123,2371,56190,166,485,0,0,59,24550,0,680838
74,1,382,99,37,2494.0,362,320,2.0,2515.92,12.0,3.0,12.0,5.0,0,209.66,1,7,182.1428571428572,2.6052631578947367,2,4,4,128,4174,52974,3558,956,0,0,54,27636,0,1260614
490,3,600,99,60,2494.0,511,600,192.0,2355.48,12.0,3.0,12.0,5.0,0,196.29,1,7,337.57142857142856,1.6229508196721312,2,0,4,104,2967,41140,166,485,0,0,85,7543,0,1046936
352,5,549,99,97,3238.0,462,583,719.0,2988.0,12.0,3.0,12.0,5.0,0,249.0,1,7,306.7142857142857,1.010204081632653,0,0,4,174,865,11340,166,485,0,1,102,592,0,1239710
484,3,587,99,99,2444.0,520,606,620.0,2988.0,12.0,3.0,12.0,5.0,0,249.0,1,7,342.57142857142856,0.99,-1,0,4,129,914,72877,166,485,0,3,59,24644,0,1249947
730,1,736,2,82,2444.0,726,601,326.0,935.65,6.0,3.0,12.0,5.0,0,155.94166666666666,1,7,411.1428571428572,0.0240963855421686,-1,8,4,174,1758,15914,225,162,0,3,73,14790,0,1262534
319,3,427,99,18,2132.0,386,411,94.0,4499.28,12.0,3.0,12.0,5.0,0,374.94,1,8,474.375,5.2105263157894735,2,4,4,104,2357,38940,107,896,0,0,83,8310,0,1263083
589,1,731,99,93,3238.0,682,701,909.0,958.8,12.0,3.0,12.0,5.0,0,79.89999999999999,1,7,413.7142857142857,1.053191489361702,0,8,4,174,760,14145,938,1463,0,1,73,15240,0,604594
375,1,424,99,100,2494.0,420,450,149.0,2355.48,12.0,3.0,12.0,5.0,0,196.29,1,7,267.0,0.9801980198019802,2,0,4,151,506,58134,166,485,0,0,70,17435,1,1025988
722,1,731,99,0,2494.0,751,624,222.0,2999.52,12.0,3.0,12.0,5.0,0,249.96,1,7,418.2857142857143,99.0,2,0,4,129,2964,72612,1548,1184,0,0,75,13740,0,1263170
578,2,701,99,100,2494.0,666,746,4.0,1978.99,13.0,3.0,12.0,5.0,0,152.23,1,7,413.1428571428572,0.9801980198019802,2,0,4,104,2705,36284,3531,1176,0,0,57,25463,0,1263105
462,6,600,99,77,2494.0,557,600,137.0,2156.04,12.0,3.0,12.0,5.0,0,179.67,1,7,343.0,1.2692307692307692,2,8,4,174,1958,15751,3208,1300,0,0,81,9637,0,1259226
357,1,303,99,998,2494.0,390,462,269.0,2988.0,12.0,3.0,12.0,5.0,0,249.0,1,7,372.8571428571428,0.0990990990990991,2,0,4,152,3600,83004,166,485,0,0,76,13214,0,680405
664,5,750,2,100,3238.0,750,715,942.0,2355.48,12.0,3.0,12.0,5.0,0,196.29,1,7,426.57142857142856,0.0198019801980198,0,0,4,126,3337,46629,166,485,0,1,75,13953,0,1263212
207,2,354,99,77,2494.0,191,302,26.0,1656.96,6.0,3.0,12.0,5.0,0,276.16,1,7,176.0,1.2692307692307692,2,4,4,149,1364,50707,3270,191,0,0,61,23394,0,1260869
144,2,415,99,67,2494.0,243,358,295.0,2355.48,12.0,3.0,12.0,5.0,0,196.29,1,7,189.7142857142857,1.4558823529411764,2,0,4,174,2001,12866,166,485,0,0,85,7431,1,1245271
624,2,693,99,44,3238.0,468,451,677.0,9994.29,12.0,3.0,12.0,5.0,0,832.8575000000001,1,7,340.1428571428572,2.2,0,4,4,104,4293,40437,2147,826,0,1,66,19684,0,1263290
396,8,382,2,79,2494.0,447,466,194.0,2988.0,12.0,3.0,12.0,5.0,0,249.0,1,7,254.28571428571428,0.025,2,0,4,108,4452,67109,166,485,0,0,74,14508,0,1263040
663,1,736,99,93,3238.0,656,818,696.0,3188.58,13.0,3.0,12.0,5.0,0,245.2753846153846,1,7,438.0,1.053191489361702,0,0,4,152,950,81680,166,485,0,1,76,12749,0,1263297
429,2,489,99,81,2444.0,438,548,465.0,2355.48,12.0,3.0,12.0,5.0,0,196.29,1,7,298.0,1.2073170731707317,-1,0,4,59,2820,44092,166,485,0,3,84,8059,1,1263479
604,2,565,2,90,3238.0,619,667,810.0,2240.04,12.0,3.0,12.0,5.0,0,186.67,1,7,364.1428571428572,0.0219780219780219,0,4,4,148,2691,30654,107,896,0,1,92,3391,0,1263370
712,2,731,99,89,3238.0,746,767,724.0,607.56,6.0,3.0,12.0,5.0,0,101.26,1,7,449.4285714285714,1.1,0,3,4,148,2646,29624,3142,1355,0,1,73,15284,0,1263457
358,3,382,99,999,2494.0,437,435,76.0,1436.16,12.0,3.0,12.0,5.0,0,119.68,1,7,387.57142857142856,0.099,2,4,4,126,3047,48438,360,87,0,0,71,16193,0,1262770
400,3,413,99,90,2494.0,427,420,177.0,2988.0,12.0,3.0,12.0,5.0,0,249.0,1,7,264.57142857142856,1.0879120879120878,2,0,4,148,3318,25714,166,485,0,0,59,24157,0,685902
486,1,593,99,32,2494.0,529,560,243.0,607.56,6.0,3.0,12.0,5.0,0,101.26,1,7,328.57142857142856,3.0,2,3,4,174,4031,43220,3142,1355,0,0,67,18867,0,1260832
517,5,519,99,75,2494.0,511,560,283.0,2355.48,12.0,3.0,12.0,5.0,0,196.29,1,7,326.57142857142856,1.3026315789473684,2,0,4,172,1860,76326,166,485,0,0,65,20394,0,1219225
405,2,600,99,84,2444.0,546,600,498.0,2355.48,12.0,3.0,12.0,5.0,0,196.29,1,7,333.7142857142857,1.1647058823529413,-1,0,4,51,1401,56771,166,485,0,3,66,19618,0,1093481
708,1,665,99,100,2494.0,594,599,149.0,2276.04,12.0,3.0,12.0,5.0,0,189.67,1,7,395.1428571428572,0.9801980198019802,2,7,4,174,4031,37773,612,1305,0,0,61,22838,0,1263886
708,2,757,99,39,3238.0,674,666,860.0,1101.36,6.0,3.0,12.0,5.0,0,183.56,1,7,420.7142857142857,2.475,0,4,4,104,463,34437,1964,819,0,1,82,8846,0,1264039
234,1,558,99,51,3238.0,476,600,759.0,2988.0,12.0,3.0,12.0,5.0,0,249.0,1,7,288.42857142857144,1.9038461538461533,0,0,4,59,1741,44748,166,485,0,1,77,12525,0,1264043
712,2,741,99,100,2444.0,662,791,613.0,1796.04,12.0,4.0,12.0,6.0,0,149.67,1,7,443.8571428571428,0.9801980198019802,-1,7,4,152,2588,82634,612,1305,0,3,67,19418,0,1264124
434,7,430,99,998,2494.0,466,506,250.0,6763.16,17.0,4.0,12.0,6.0,0,397.83294117647057,1,7,420.0,0.0990990990990991,2,8,4,148,669,31073,3567,176,0,0,65,20735,0,1263064
424,1,489,99,43,2494.0,443,560,173.0,2988.0,12.0,4.0,12.0,6.0,0,249.0,1,7,294.1428571428572,2.25,2,0,4,125,2104,49506,166,485,0,0,71,16597,1,1250385
578,1,687,2,100,2494.0,562,557,282.0,2495.36,8.0,4.0,12.0,6.0,0,311.92,1,7,355.2857142857143,0.0198019801980198,2,5,4,152,3192,79786,2164,1093,0,0,73,15409,0,1261946
691,7,731,99,51,3238.0,687,762,753.0,599.1,5.0,4.0,12.0,6.0,0,119.82,1,7,432.57142857142856,1.9038461538461533,0,3,4,148,3432,24020,3142,1355,0,1,67,19325,0,1264220
604,9,657,2,99,3238.0,611,739,843.0,1078.56,12.0,4.0,12.0,6.0,0,89.88,1,7,388.7142857142857,0.02,0,8,4,148,2697,29454,3134,1005,0,1,93,3162,0,1264166
560,2,689,99,100,2444.0,508,616,441.0,958.8,12.0,4.0,12.0,6.0,0,79.89999999999999,1,7,367.7142857142857,0.9801980198019802,-1,8,4,128,529,53668,938,1463,0,3,63,21910,0,530606
460,2,703,2,98,2209.0,701,747,831.0,2988.0,12.0,4.0,12.0,6.0,0,249.0,1,8,615.25,0.0202020202020202,0,0,4,104,2951,37299,166,485,0,1,80,10424,0,481102
317,2,382,99,64,2494.0,359,395,145.0,2355.48,12.0,4.0,12.0,6.0,0,196.29,1,7,231.1428571428572,1.523076923076923,2,0,4,174,4031,1370,166,485,0,0,84,8176,0,1145727
441,1,488,99,100,2494.0,447,531,207.0,1196.16,12.0,4.0,12.0,6.0,0,99.68,1,7,301.0,0.9801980198019802,2,1,4,174,871,52790,274,81,0,0,77,12338,0,1264403
341,2,488,99,52,1973.0,444,439,91.0,1796.04,12.0,4.0,12.0,6.0,0,149.67,1,8,479.75,1.8679245283018868,2,1,4,152,2184,82329,925,1365,0,0,69,17592,0,1264319
579,1,415,99,90,3238.0,537,534,731.0,648.1,5.0,4.0,12.0,6.0,0,129.62,1,7,322.1428571428572,1.0879120879120878,0,8,2,49,2347,57814,3504,216,0,1,72,15949,0,1261026
420,3,593,2,91,2494.0,476,480,284.0,1811.52,12.0,4.0,12.0,6.0,0,150.96,1,7,295.0,0.0217391304347826,2,8,4,174,4031,36304,1291,880,0,0,89,5195,0,1264400
646,3,731,99,93,3238.0,789,856,871.0,287.31,3.0,4.0,12.0,6.0,0,95.77,1,7,459.57142857142856,1.053191489361702,0,1,6,174,800,11801,2689,1333,0,1,68,18208,0,931296
584,3,597,99,92,2494.0,572,692,201.0,5195.7,18.0,4.0,12.0,6.0,0,288.65,1,7,377.0,1.064516129032258,2,0,4,104,463,34603,1547,1184,0,0,76,13335,0,1262456
436,3,558,99,100,2494.0,433,425,174.0,199.97,1.0,4.0,12.0,6.0,0,199.97,1,7,293.42857142857144,0.9801980198019802,2,7,4,59,1356,45519,2341,128,0,0,66,19549,0,1262735
414,6,485,99,0,2494.0,419,450,274.0,2396.04,12.0,4.0,12.0,6.0,0,199.67,1,7,267.57142857142856,99.0,2,8,4,67,1438,52139,3567,176,0,0,70,17146,0,1247079
463,1,600,99,71,2494.0,533,600,250.0,1767.54,7.0,4.0,12.0,6.0,0,252.50571428571428,1,7,338.1428571428572,1.375,2,0,4,174,1644,14843,166,485,0,0,71,16367,1,1214087
750,1,757,99,100,2444.0,895,934,621.0,2240.04,12.0,4.0,12.0,6.0,0,186.67,1,7,505.1428571428572,0.9801980198019802,-1,4,4,174,4031,30759,107,896,0,3,61,23282,0,1264893
698,1,689,99,96,2444.0,630,658,326.0,1101.36,6.0,4.0,12.0,6.0,0,183.56,1,7,410.1428571428572,1.0206185567010309,-1,4,4,152,3192,79422,1964,819,0,3,80,10276,0,1263551
227,1,380,99,100,2494.0,390,428,180.0,4795.58,12.0,4.0,12.0,6.0,0,399.63166666666666,1,7,232.1428571428572,0.9801980198019802,2,0,4,59,1575,45016,1547,1184,0,0,70,17018,1,1093116
426,2,437,99,100,2573.0,427,425,173.0,1796.04,12.0,4.0,12.0,6.0,0,149.67,1,8,561.125,0.9801980198019802,2,7,4,104,1586,36996,612,1305,0,0,69,17497,0,1262021
499,6,585,99,998,3238.0,554,616,750.0,1436.16,12.0,4.0,12.0,6.0,0,119.68,1,7,479.57142857142856,0.0990990990990991,0,4,4,174,394,21267,360,87,0,1,91,4198,0,1262777
441,1,444,99,73,2444.0,555,497,604.0,205.66,2.0,4.0,12.0,6.0,0,102.83,1,7,301.42857142857144,1.337837837837838,-1,4,4,108,2510,67304,339,1039,0,3,82,9213,0,1234624
539,1,444,99,998,3238.0,461,394,682.0,1148.13,9.0,4.0,12.0,6.0,0,127.57,1,7,419.4285714285714,0.0990990990990991,0,8,4,90,1529,64293,2835,1250,0,1,71,16367,0,1264888
