SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,FPD,pedido_id
287,1,329,99,0,2444.0,281,251,APTOS,Produtor_1486,Lancamento_2234,Financeiro,630.0,Outros,29126-250,ES,Cidade_4415,1997-02-14 00:00:00,28,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,178.28571428571428,99.0,-1,0,624301
252,1,466,99,0,2494.0,302,358,APTOS,Produtor_1486,Lancamento_2234,Financeiro,39.0,Alto,79906-812,MS,Cidade_3165,1999-10-09 00:00:00,26,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,211.1428571428572,99.0,2,0,624446
393,1,549,99,58,2494.0,524,600,APTOS,Produtor_1486,Lancamento_2234,Financeiro,225.0,Alto,07628-015,SP,Cidade_2333,1979-08-20 00:00:00,46,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,317.7142857142857,1.6779661016949152,2,0,624219
109,2,348,99,54,2494.0,250,244,APTOS,Produtor_1486,Lancamento_2234,Financeiro,39.0,Alto,12248-657,SP,Cidade_3958,1999-02-11 00:00:00,26,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,158.0,1.8,2,1,624427
567,2,750,99,100,2444.0,750,750,APTOS,Produtor_1486,Lancamento_2234,Financeiro,603.0,Outros,61700-000,CE,Cidade_0215,1995-08-19 00:00:00,30,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,431.1428571428572,0.9801980198019802,-1,0,624267
532,3,623,99,100,2494.0,576,557,APTOS,Produtor_1486,Lancamento_2234,Financeiro,246.0,Alto,37470-000,MG,Cidade_3995,2000-05-13 00:00:00,25,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,355.7142857142857,0.9801980198019802,2,1,624522
600,3,600,99,15,5975.0,600,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,48.0,Alto,02114-010,SP,Cidade_4032,1995-07-07 00:00:00,30,CrA©dito AcessA­vel,2988.0,12.0,0.0,10.0,16.0,0,249.0,1,8,1061.5,6.1875,2,0,624131
453,6,600,99,70,2444.0,558,600,APTOS,Produtor_0211,Lancamento_2759,Autodesenvolvimento,647.0,Outros,32042-250,MG,Cidade_1081,1976-05-24 00:00:00,49,CrA©dito AcessA­vel,1154.07,9.0,0.0,10.0,16.0,0,128.23,1,7,340.85714285714283,1.3943661971830985,-1,0,624391
367,1,521,99,0,2494.0,419,478,APTOS,Produtor_1486,Lancamento_2234,Financeiro,199.0,Alto,17800-000,SP,Cidade_0043,1983-02-28 00:00:00,42,CrA©dito AcessA­vel,1723.95,9.0,0.0,10.0,16.0,0,191.55,1,7,269.2857142857143,99.0,2,0,624375
280,1,380,99,100,2106.0,318,408,APTOS,Produtor_1347,Lancamento_1503,Empreendedor,220.0,Alto,13336-300,SP,Cidade_1759,1982-06-12 00:00:00,43,Descomplicado,3595.8,12.0,0.0,10.0,16.0,0,299.65000000000003,1,8,461.5,0.9801980198019802,2,0,622403
411,1,341,99,12,2494.0,367,402,APTOS,Produtor_1486,Lancamento_2234,Financeiro,230.0,Alto,01524-000,SP,Cidade_4032,1990-12-25 00:00:00,35,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,233.28571428571428,7.615384615384615,2,0,624597
39,1,265,99,98,2494.0,49,71,APTOS,Produtor_1486,Lancamento_2234,Financeiro,2.0,Alto,6145136,SP,Cidade_2800,2002-05-09 00:00:00,23,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,88.85714285714286,1.0,2,1,624342
606,3,679,2,94,2444.0,611,686,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,358.0,Outros,80530-000,PR,Cidade_1182,1985-12-21 00:00:00,40,CrA©dito AcessA­vel,1687.2,12.0,0.0,10.0,16.0,0,140.6,1,7,383.0,0.0210526315789473,-1,0,624187
371,1,331,99,100,1507.0,242,146,APTOS,Produtor_1347,Lancamento_1503,Empreendedor,133.0,Alto,74962-400,GO,Cidade_0197,2005-07-04 00:00:00,20,Descomplicado,3595.8,12.0,0.0,10.0,16.0,0,299.65000000000003,1,8,349.625,0.9801980198019802,2,0,624464
768,2,731,99,100,3238.0,909,966,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,671.0,Baixo,05207-200,SP,Cidade_4032,1985-12-28 00:00:00,40,CrA©dito AcessA­vel,1687.2,12.0,0.0,10.0,16.0,0,140.6,1,7,510.7142857142857,0.9801980198019802,0,0,624178
486,1,521,2,79,3238.0,438,542,APTOS,Produtor_0211,Lancamento_2759,Autodesenvolvimento,720.0,Baixo,39100-000,MG,Cidade_1236,1983-05-19 00:00:00,42,CrA©dito AcessA­vel,1204.08,12.0,0.0,10.0,16.0,0,100.34,1,7,295.57142857142856,0.025,0,0,619225
402,1,421,99,67,2444.0,473,485,APTOS,Produtor_1486,Lancamento_2234,Financeiro,313.0,Outros,39800265,MG,Cidade_4187,2003-02-05 00:00:00,22,CrA©dito AcessA­vel,1723.95,9.0,0.0,10.0,16.0,0,191.55,1,7,278.2857142857143,1.4558823529411764,-1,1,624601
287,4,386,99,43,2494.0,287,324,APTOS,Produtor_1486,Lancamento_2234,Financeiro,162.0,Alto,6765280,SP,Cidade_4113,1994-12-28 00:00:00,31,CrA©dito AcessA­vel,1653.66,6.0,0.0,10.0,16.0,0,275.61,1,7,204.28571428571428,2.25,2,0,624373
81,2,397,99,97,3238.0,355,394,APTOS,Produtor_1486,Lancamento_2234,Financeiro,750.0,Baixo,39402-558,MG,Cidade_2563,1966-09-30 00:00:00,59,CrA©dito AcessA­vel,1723.95,9.0,0.0,10.0,16.0,0,191.55,1,7,203.57142857142856,1.010204081632653,0,1,624421
473,4,519,99,67,2494.0,535,557,APTOS,Produtor_1486,Lancamento_2233,Empreendedor,223.0,Alto,59124-790,RN,Cidade_2626,1987-12-22 00:00:00,38,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,322.0,1.4558823529411764,2,1,508203
415,1,428,99,998,2444.0,449,386,APTOS,Produtor_1486,Lancamento_2234,Financeiro,327.0,Outros,21875-250,RJ,Cidade_3433,1999-10-17 00:00:00,26,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,396.57142857142856,0.0990990990990991,-1,1,624299
522,8,585,99,91,2519.0,568,572,APTOS,Produtor_1114,Lancamento_1454,Empreendedor,109.0,Alto,84400-000,PR,Cidade_3280,1992-10-21 00:00:00,33,CrA©dito AcessA­vel,2399.64,12.0,0.0,10.0,16.0,0,199.97,1,8,620.5,1.076086956521739,2,0,623135
562,1,687,99,86,2208.0,595,660,APTOS,Produtor_1486,Lancamento_2234,Financeiro,563.0,Outros,11080-400,SP,Cidade_3714,1985-05-01 00:00:00,40,CrA©dito AcessA­vel,1723.95,9.0,0.0,10.0,16.0,0,191.55,1,8,612.25,1.137931034482759,-1,0,624546
345,2,346,99,61,2444.0,390,396,APTOS,Produtor_0211,Lancamento_2759,Autodesenvolvimento,495.0,Outros,06877-150,SP,Cidade_1891,1987-05-10 00:00:00,38,CrA©dito AcessA­vel,1204.08,12.0,0.0,10.0,16.0,0,100.34,1,7,234.1428571428572,1.596774193548387,-1,1,622942
291,1,489,99,34,2444.0,221,326,APTOS,Produtor_1486,Lancamento_2234,Financeiro,484.0,Outros,09836-100,SP,Cidade_3864,2002-09-09 00:00:00,23,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,208.7142857142857,2.8285714285714287,-1,0,624193
506,4,630,99,0,2494.0,536,620,APTOS,Produtor_1486,Lancamento_2234,Financeiro,119.0,Alto,36412-028,MG,Cidade_1073,1993-09-05 00:00:00,32,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,342.1428571428572,99.0,2,0,624289
564,1,600,99,100,1686.0,554,600,APTOS,Produtor_0833,Lancamento_0989,Desconhecido,693.0,Baixo,41905-001,BA,Cidade_3538,1980-08-16 00:00:00,45,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,8,525.5,0.9801980198019802,0,0,624177
412,3,437,99,100,2494.0,438,455,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,2.0,Alto,17030-290,SP,Cidade_0450,1995-11-06 00:00:00,30,CrA©dito AcessA­vel,1687.2,12.0,0.0,10.0,16.0,0,140.6,1,7,277.7142857142857,0.9801980198019802,2,1,598276
399,1,466,99,4,2494.0,394,398,APTOS,Produtor_1486,Lancamento_2234,Financeiro,114.0,Alto,39407-034,MG,Cidade_2563,1996-05-02 00:00:00,29,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,251.57142857142856,19.8,2,1,624621
689,2,693,99,80,2444.0,693,643,APTOS,Produtor_1347,Lancamento_1503,Empreendedor,398.0,Outros,28470-000,RJ,Cidade_3691,1999-03-03 00:00:00,26,Descomplicado,3595.8,12.0,0.0,10.0,16.0,0,299.65000000000003,1,7,414.1428571428572,1.2222222222222223,-1,0,624118
319,1,415,99,18,2444.0,371,409,APTOS,Produtor_1486,Lancamento_2234,Financeiro,403.0,Outros,75570-000,GO,Cidade_0530,2000-01-09 00:00:00,26,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,233.1428571428572,5.2105263157894735,-1,0,624762
772,1,632,2,100,22587.0,646,647,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,764.0,Baixo,33350-000,MG,Cidade_3932,1985-05-10 00:00:00,40,CrA©dito AcessA­vel,1617.03,9.0,0.0,10.0,16.0,0,179.67,1,8,3173.375,0.0198019801980198,0,0,624778
383,1,431,99,97,2444.0,388,368,APTOS,Produtor_1486,Lancamento_2234,Financeiro,518.0,Outros,47640-000,BA,Cidade_3606,1987-11-16 00:00:00,38,CrA©dito AcessA­vel,1653.66,6.0,0.0,10.0,16.0,0,275.61,1,7,252.42857142857144,1.010204081632653,-1,0,624697
426,2,519,99,100,1588.0,449,438,APTOS,Produtor_1486,Lancamento_2234,Financeiro,16.0,Alto,49070-083,SE,Cidade_0217,1995-10-09 00:00:00,30,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,8,452.625,0.9801980198019802,2,0,624258
379,2,437,99,75,2494.0,408,381,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,179.0,Alto,83605090,PR,Cidade_0776,1994-02-28 00:00:00,31,CrA©dito AcessA­vel,1687.2,12.0,0.0,10.0,16.0,0,140.6,1,7,254.42857142857144,1.3026315789473684,2,0,624565
495,5,591,99,46,2444.0,464,430,APTOS,Produtor_1114,Lancamento_1454,Empreendedor,534.0,Outros,29706-020,ES,Cidade_1026,1996-04-22 00:00:00,29,CrA©dito AcessA­vel,2399.64,12.0,0.0,10.0,16.0,0,199.97,1,7,304.2857142857143,2.106382978723404,-1,0,624109
359,2,424,99,50,2444.0,374,369,APTOS,Produtor_1486,Lancamento_2234,Financeiro,501.0,Outros,81030-270,PR,Cidade_1182,1997-12-10 00:00:00,28,CrA©dito AcessA­vel,1653.66,6.0,0.0,10.0,16.0,0,275.61,1,7,239.57142857142856,1.9411764705882355,-1,0,624430
411,1,432,99,998,2494.0,438,438,APTOS,Produtor_1486,Lancamento_2234,Financeiro,56.0,Alto,07180-059,SP,Cidade_1612,1986-10-18 00:00:00,39,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,402.4285714285714,0.0990990990990991,2,1,624400
610,7,630,99,76,2444.0,553,536,APTOS,Produtor_1486,Lancamento_2234,Financeiro,621.0,Outros,15045-652,SP,Cidade_3953,1994-05-30 00:00:00,31,CrA©dito AcessA­vel,1723.95,9.0,0.0,10.0,16.0,0,191.55,1,7,358.7142857142857,1.2857142857142858,-1,0,624222
426,1,437,99,52,2444.0,411,447,APTOS,Produtor_1486,Lancamento_2234,Financeiro,645.0,Outros,18071-051,SP,Cidade_3835,2002-03-10 00:00:00,23,CrA©dito AcessA­vel,1653.66,6.0,0.0,10.0,16.0,0,275.61,1,7,267.57142857142856,1.8679245283018868,-1,0,624574
628,1,689,99,100,2444.0,579,560,APTOS,Produtor_1486,Lancamento_2234,Financeiro,526.0,Outros,93546-240,RS,Cidade_2747,1995-09-09 00:00:00,30,CrA©dito AcessA­vel,1618.75,3.0,0.0,10.0,16.0,0,539.5833333333334,1,7,379.4285714285714,0.9801980198019802,-1,0,624448
463,1,333,99,95,2444.0,388,264,APTOS,Produtor_1486,Lancamento_2234,Financeiro,526.0,Outros,06767-390,SP,Cidade_4113,2001-11-26 00:00:00,24,CrA©dito AcessA­vel,1653.66,6.0,0.0,10.0,16.0,0,275.61,1,7,234.7142857142857,1.03125,-1,0,624318
750,6,731,99,80,2621.0,822,775,APTOS,Produtor_1486,Lancamento_2234,Financeiro,586.0,Outros,87140-000,PR,Cidade_2862,1988-02-12 00:00:00,37,CrA©dito AcessA­vel,1585.26,3.0,0.0,10.0,16.0,0,528.42,1,8,735.5,1.2222222222222223,-1,0,624425
366,3,447,99,61,2444.0,489,600,APTOS,Produtor_1486,Lancamento_2234,Financeiro,644.0,Outros,31748-036,MG,Cidade_0464,1995-10-09 00:00:00,30,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,295.0,1.596774193548387,-1,0,624323
302,3,415,99,4,1408.0,274,388,APTOS,Produtor_1486,Lancamento_2234,Financeiro,457.0,Outros,04812-390,SP,Cidade_4032,2001-12-12 00:00:00,24,CrA©dito AcessA­vel,1585.26,3.0,0.0,10.0,16.0,0,528.42,1,8,361.625,19.8,-1,0,624547
317,1,147,99,69,2444.0,414,492,APTOS,Produtor_1486,Lancamento_2234,Financeiro,311.0,Outros,09840-070,SP,Cidade_3864,2001-05-30 00:00:00,24,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,219.8571428571429,1.4142857142857144,-1,0,624409
186,1,416,99,83,2494.0,178,257,APTOS,Produtor_1486,Lancamento_2234,Financeiro,114.0,Alto,69059-500,AM,Cidade_2348,1995-01-03 00:00:00,31,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,174.28571428571428,1.1785714285714286,2,0,624875
635,1,731,2,99,2494.0,743,843,APTOS,Produtor_1285,Lancamento_3048,Empreendedor,299.0,Alto,02671-110,SP,Cidade_4032,1974-11-18 00:00:00,51,CrA©dito AcessA­vel,1432.07,4.0,0.0,10.0,16.0,0,358.0175,1,7,436.2857142857143,0.02,2,0,624691
379,2,171,99,93,2494.0,318,405,APTOS,Produtor_1486,Lancamento_2234,Financeiro,167.0,Alto,83301-644,PR,Cidade_3117,1992-09-24 00:00:00,33,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,209.57142857142856,1.053191489361702,2,0,624869
201,3,265,99,56,2444.0,102,71,APTOS,Produtor_0405,Lancamento_2507,Empreendedor,377.0,Outros,07244-070,SP,Cidade_1612,1991-10-13 00:00:00,34,Compartilhado,841.8,12.0,0.0,10.0,16.0,0,70.14999999999999,1,7,113.85714285714286,1.736842105263158,-1,0,623289
495,1,587,99,1,2494.0,501,535,APTOS,Produtor_0735,Lancamento_2397,Empreendedor,266.0,Alto,87013-100,PR,Cidade_2416,1972-12-27 00:00:00,53,Compartilhado,1148.13,9.0,0.0,10.0,16.0,0,127.57,1,7,317.0,49.5,2,0,618589
546,2,618,99,66,3496.0,568,613,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,157.0,Alto,78550-402,MT,Cidade_3817,1992-06-17 00:00:00,33,CrA©dito AcessA­vel,2988.0,12.0,0.0,10.0,16.0,0,249.0,1,8,751.0,1.4776119402985075,2,0,625081
562,2,679,99,98,2494.0,579,612,APTOS,Produtor_0238,Lancamento_2458,Empreendedor,141.0,Alto,25085-070,RJ,Cidade_1291,1964-12-21 00:00:00,61,CrA©dito AcessA­vel,1501.29,9.0,0.0,10.0,16.0,0,166.81,1,7,375.8571428571428,1.0,2,0,620765
555,4,609,99,998,2494.0,547,516,APTOS,Produtor_1177,Lancamento_2970,Outros,4.0,Alto,07097-420,SP,Cidade_1612,1999-08-24 00:00:00,26,CrA©dito AcessA­vel,958.8,12.0,0.0,10.0,16.0,0,79.89999999999999,1,7,475.4285714285714,0.0990990990990991,2,0,624830
556,4,769,99,24,3000.0,705,762,APTOS,Produtor_0470,Lancamento_1688,Autoconhecimento,774.0,Baixo,75526-320,GO,Cidade_1964,1988-07-24 00:00:00,37,CrA©dito AcessA­vel,2496.36,12.0,0.0,10.0,16.0,0,208.03,1,8,739.875,3.96,0,0,624528
288,1,348,99,38,2444.0,180,140,APTOS,Produtor_1114,Lancamento_1454,Empreendedor,319.0,Outros,29680-000,ES,Cidade_2104,1991-11-15 00:00:00,34,CrA©dito AcessA­vel,2399.64,12.0,0.0,10.0,16.0,0,199.97,1,7,156.28571428571428,2.5384615384615383,-1,1,621330
112,1,416,99,22,1200.0,290,329,APTOS,Produtor_1486,Lancamento_2234,Financeiro,70.0,Alto,13060-466,SP,Cidade_0761,1995-08-27 00:00:00,30,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,8,308.625,4.304347826086956,2,0,624794
39,3,292,99,92,1600.0,112,71,APTOS,Produtor_1486,Lancamento_2234,Financeiro,26.0,Alto,12320-650,SP,Cidade_2002,1993-03-30 00:00:00,32,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,8,288.5,1.064516129032258,2,0,625043
417,3,526,99,96,2494.0,461,495,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,108.0,Alto,95688-272,RS,Cidade_0817,1995-01-07 00:00:00,31,CrA©dito AcessA­vel,786.98,4.0,0.0,10.0,16.0,0,196.745,1,7,299.57142857142856,1.0206185567010309,2,0,595723
513,1,665,99,86,2494.0,515,524,APTOS,Produtor_1486,Lancamento_2234,Financeiro,131.0,Alto,68618-000,PA,Cidade_2689,1995-11-08 00:00:00,30,CrA©dito AcessA­vel,1723.95,9.0,0.0,10.0,16.0,0,191.55,1,7,343.2857142857143,1.137931034482759,2,0,624353
583,3,600,99,100,2494.0,584,578,APTOS,Produtor_1486,Lancamento_2234,Financeiro,3.0,Alto,44035-012,BA,Cidade_1389,2003-03-15 00:00:00,22,CrA©dito AcessA­vel,1653.66,6.0,0.0,10.0,16.0,0,275.61,1,7,363.8571428571428,0.9801980198019802,2,0,625101
711,1,731,99,83,4017.0,676,750,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,642.0,Outros,82200-160,PR,Cidade_1182,1981-07-23 00:00:00,44,CrA©dito AcessA­vel,1617.03,9.0,0.0,10.0,16.0,0,179.67,1,8,883.5,1.1785714285714286,-1,0,625149
317,1,425,99,74,2444.0,412,464,APTOS,Produtor_1486,Lancamento_2234,Financeiro,499.0,Outros,09852-040,SP,Cidade_3864,1995-11-12 00:00:00,30,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,256.0,1.32,-1,0,625154
490,7,413,99,58,2444.0,468,500,APTOS,Produtor_1486,Lancamento_2234,Financeiro,331.0,Outros,09840-630,SP,Cidade_3864,1990-09-02 00:00:00,35,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,290.7142857142857,1.6779661016949152,-1,0,624793
369,5,587,99,39,2494.0,398,507,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,182.0,Alto,72318-230,DF,Cidade_0581,1978-04-22 00:00:00,47,CrA©dito AcessA­vel,1687.2,12.0,0.0,10.0,16.0,0,140.6,1,7,286.2857142857143,2.475,2,0,592693
750,2,665,99,97,2494.0,875,786,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,52.0,Alto,80730-030,PR,Cidade_1182,1991-02-06 00:00:00,34,CrA©dito AcessA­vel,843.6,6.0,0.0,10.0,16.0,0,140.6,1,7,467.7142857142857,1.010204081632653,2,0,625084
112,2,437,99,100,2444.0,389,357,APTOS,Produtor_1486,Lancamento_2234,Financeiro,568.0,Outros,86073-530,PR,Cidade_2241,1994-03-16 00:00:00,31,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,213.7142857142857,0.9801980198019802,-1,1,624381
385,1,430,99,31,3238.0,409,423,APTOS,Produtor_1347,Lancamento_1503,Empreendedor,723.0,Baixo,38400-778,MG,Cidade_4294,1988-09-25 00:00:00,37,Descomplicado,3595.8,12.0,0.0,10.0,16.0,0,299.65000000000003,1,7,254.0,3.09375,0,0,624839
624,7,693,99,100,2494.0,634,808,APTOS,Produtor_1486,Lancamento_2234,Financeiro,88.0,Alto,02652-000,SP,Cidade_4032,1991-06-08 00:00:00,34,CrA©dito AcessA­vel,1723.95,9.0,0.0,10.0,16.0,0,191.55,1,7,423.57142857142856,0.9801980198019802,2,0,624358
287,1,357,99,70,2600.0,243,201,APTOS,Produtor_1486,Lancamento_2234,Financeiro,137.0,Alto,01136-000,SP,Cidade_4032,1990-11-25 00:00:00,35,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,8,482.25,1.3943661971830985,2,1,624711
376,6,416,99,100,2444.0,400,389,APTOS,Produtor_1486,Lancamento_2234,Financeiro,607.0,Outros,21061-300,RJ,Cidade_3433,1980-12-18 00:00:00,45,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,255.1428571428572,0.9801980198019802,-1,0,625188
384,3,466,99,56,1543.0,461,571,APTOS,Produtor_1285,Lancamento_3048,Empreendedor,153.0,Alto,45655-510,BA,Cidade_1742,1987-10-23 00:00:00,38,CrA©dito AcessA­vel,1545.22,11.0,0.0,10.0,16.0,0,140.47454545454545,1,8,447.875,1.736842105263158,2,0,625004
363,1,192,99,74,2494.0,302,386,APTOS,Produtor_0470,Lancamento_1688,Autoconhecimento,111.0,Alto,74115040,GO,Cidade_1534,1994-02-22 00:00:00,31,CrA©dito AcessA­vel,3774.86,11.0,0.0,10.0,16.0,0,343.1690909090909,1,7,202.42857142857144,1.32,2,1,625016
401,1,488,99,100,5395.0,428,485,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,234.0,Alto,38610-138,MG,Cidade_4310,1977-12-25 00:00:00,48,CrA©dito AcessA­vel,2988.0,12.0,0.0,10.0,16.0,0,249.0,1,8,924.625,0.9801980198019802,2,0,625224
564,4,519,99,100,2494.0,466,511,APTOS,Produtor_0829,Lancamento_0213,Autoconhecimento,87.0,Alto,77824-550,TO,Cidade_0231,1997-04-01 00:00:00,28,CrA©dito AcessA­vel,964.92,12.0,0.0,10.0,16.0,0,80.41,1,7,323.2857142857143,0.9801980198019802,2,0,624162
716,3,893,2,100,3238.0,790,968,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,690.0,Baixo,06756-340,SP,Cidade_4113,1970-01-27 00:00:00,56,CrA©dito AcessA­vel,1687.2,12.0,0.0,10.0,16.0,0,140.6,1,7,496.0,0.0198019801980198,0,0,624737
373,1,397,99,16,2494.0,284,354,APTOS,Produtor_1486,Lancamento_2234,Financeiro,44.0,Alto,08270-350,SP,Cidade_4032,1997-06-03 00:00:00,28,CrA©dito AcessA­vel,1723.95,9.0,0.0,10.0,16.0,0,191.55,1,7,217.7142857142857,5.823529411764706,2,0,624297
508,3,574,2,87,2494.0,508,528,APTOS,Produtor_0470,Lancamento_1688,Autoconhecimento,218.0,Alto,66063-000,PA,Cidade_0470,1968-09-05 00:00:00,57,CrA©dito AcessA­vel,2392.56,9.0,0.0,10.0,16.0,0,265.84,1,7,315.7142857142857,0.0227272727272727,2,0,624996
712,7,757,99,100,3238.0,777,728,APTOS,Produtor_0470,Lancamento_1688,Autoconhecimento,788.0,Baixo,02998-030,SP,Cidade_4032,1981-06-17 00:00:00,44,CrA©dito AcessA­vel,2496.36,12.0,0.0,10.0,16.0,0,208.03,1,7,454.2857142857143,0.9801980198019802,0,0,624933
457,4,397,99,83,2494.0,351,348,APTOS,Produtor_1285,Lancamento_3048,Empreendedor,207.0,Alto,85601-460,PR,Cidade_1452,1991-07-26 00:00:00,34,CrA©dito AcessA­vel,1556.16,12.0,0.0,10.0,16.0,0,129.68,1,7,248.42857142857144,1.1785714285714286,2,1,623014
385,4,595,99,100,2494.0,458,470,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,48.0,Alto,74425-350,GO,Cidade_1534,1996-03-29 00:00:00,29,CrA©dito AcessA­vel,2988.0,12.0,0.0,10.0,16.0,0,249.0,1,7,301.57142857142856,0.9801980198019802,2,1,625271
578,4,576,99,83,2494.0,465,500,APTOS,Produtor_0470,Lancamento_1688,Autoconhecimento,163.0,Alto,06140-040,SP,Cidade_2800,1989-05-23 00:00:00,36,CrA©dito AcessA­vel,2392.56,9.0,0.0,10.0,16.0,0,265.84,1,7,329.2857142857143,1.1785714285714286,2,0,625229
453,5,408,2,75,2494.0,450,600,APTOS,Produtor_0470,Lancamento_1688,Autoconhecimento,133.0,Alto,59300000,RN,Cidade_0711,1964-12-11 00:00:00,61,CrA©dito AcessA­vel,2496.36,12.0,0.0,10.0,16.0,0,208.03,1,7,284.7142857142857,0.0263157894736842,2,1,624339
373,1,504,99,50,2494.0,372,332,APTOS,Produtor_1285,Lancamento_3048,Empreendedor,87.0,Alto,18270-130,SP,Cidade_4157,1997-12-17 00:00:00,28,CrA©dito AcessA­vel,1556.16,12.0,0.0,10.0,16.0,0,129.68,1,7,247.28571428571428,1.9411764705882355,2,0,623013
385,7,576,99,96,2444.0,497,714,APTOS,Produtor_0470,Lancamento_1688,Autoconhecimento,324.0,Outros,84504466,PR,Cidade_1816,1948-11-19 00:00:00,77,CrA©dito AcessA­vel,2496.36,12.0,0.0,10.0,16.0,0,208.03,1,7,339.1428571428572,1.0206185567010309,-1,0,623114
257,4,430,99,68,2494.0,359,445,APTOS,Produtor_1114,Lancamento_1454,Empreendedor,166.0,Alto,72876-005,GO,Cidade_4359,1988-04-14 00:00:00,37,CrA©dito AcessA­vel,2399.64,12.0,0.0,10.0,16.0,0,199.97,1,7,237.42857142857144,1.434782608695652,2,0,623757
459,1,379,2,82,2494.0,480,452,APTOS,Produtor_1031,Lancamento_0753,Empreendedor,126.0,Alto,38414-608,MG,Cidade_4294,1983-04-11 00:00:00,42,CrA©dito AcessA­vel,1764.12,6.0,0.0,10.0,16.0,0,294.02,1,7,265.0,0.0240963855421686,2,0,623830
387,3,415,99,51,2494.0,409,492,APTOS,Produtor_1114,Lancamento_1454,Empreendedor,124.0,Alto,69018-150,AM,Cidade_2348,1986-10-03 00:00:00,39,CrA©dito AcessA­vel,2399.64,12.0,0.0,10.0,16.0,0,199.97,1,7,265.1428571428572,1.9038461538461533,2,0,623716
291,2,282,99,100,2494.0,172,280,APTOS,Produtor_1162,Lancamento_1226,Empreendedor,158.0,Alto,11441-240,SP,Cidade_1610,1988-06-23 00:00:00,37,CrA©dito AcessA­vel,1796.04,12.0,0.0,10.0,16.0,0,149.67,1,7,175.14285714285714,0.9801980198019802,2,0,608801
